marker_symbol,mp_term_name,zygosity,effect_size
Neurl4,decreased total body fat amount,homozygote,-3.50237941982316
Clcnkb,decreased total body fat amount,homozygote,-5.99747491487137
Ola1,"preweaning lethality, complete penetrance",homozygote,1
Tmem60,hyperactivity,homozygote,1.84208262653175
Eif2a,abnormal spleen morphology,homozygote,1
Epha3,small spleen,homozygote,1
Cln8,abnormal spleen morphology,homozygote,1
Fkbp6,limb grasping,homozygote,0.282426778242678
Ppp2r5c,enlarged spleen,homozygote,1
Retreg3,abnormal retina morphology,homozygote,0.710391363022942
Baiap2l2,abnormal eye anterior chamber depth,homozygote,0.448593119564083
Clasp1,enlarged seminal vesicle,heterozygote,1
Tagap1,cataract,homozygote,0.489825581395349
Slco6d1,cataract,homozygote,0.552325581395349
Hagh,cataract,homozygote,0.656976744186047
Stk26,decreased monocyte cell number,homozygote,-0.637924170426927
Psmg1,embryonic lethality prior to organogenesis,homozygote,1
Zfand6,small testis,homozygote,1
Tmem119,small testis,homozygote,1
Ptpn23,increased circulating cholesterol level,heterozygote,1.6242608412524
Tox,abnormal auditory brainstem response,homozygote,0.968085106382979
Snx3,abnormal forebrain morphology,homozygote,1
Cdh1,"preweaning lethality, complete penetrance",homozygote,1
Slc22a15,increased bone mineral content,homozygote,2.10971943451526
Sec22b,"preweaning lethality, complete penetrance",homozygote,1
Ccdc6,"preweaning lethality, complete penetrance",homozygote,1
Mrm1,"preweaning lethality, incomplete penetrance",homozygote,1
Chmp6,"preweaning lethality, complete penetrance",homozygote,1
Cpsf3,"preweaning lethality, incomplete penetrance",homozygote,1
Baat,increased mean corpuscular volume,homozygote,2.56479460279111
Mllt10,enlarged cecum,heterozygote,1
R3hcc1l,persistence of hyaloid vascular system,homozygote,0.421283471837488
Begain,decreased circulating glucose level,homozygote,-0.984401478772673
Ampd1,decreased neutrophil cell number,heterozygote,-1.38973273469343
Trappc9,decreased circulating glucose level,homozygote,-0.246459069076634
Hipk3,hypoactivity,homozygote,-1.34883212800368
Ehmt1,decreased circulating glucose level,heterozygote,-0.765250936480505
Ahrr,abnormal auditory brainstem response,homozygote,0.470099667774086
Exoc2,embryonic lethality prior to organogenesis,homozygote,1
Chd2,increased grip strength,homozygote,1.69805115990261
Mars2,decreased urine magnesium level,heterozygote,-50.733117557425
Alpk3,dilated heart left ventricle,homozygote,5.67043922873892
Plcg2,decreased B cell number,heterozygote,-1.14636974995179
Rtl3,increased aggression,hemizygote,0.25
Med16,abnormal placenta size,homozygote,1
Asic3,decreased body length,homozygote,-1.04587676056161
Adcy1,hyperactivity,homozygote,-0.952564061437602
Dnase1l2,hypoactivity,homozygote,-1.00936563646069
Btc,abnormal lymph node morphology,homozygote,1
Nox4,abnormal lymph node morphology,homozygote,1
Gpa33,polycystic kidney,homozygote,1
Dnal1,polycystic kidney,heterozygote,1
Hipk4,cataract,homozygote,0.445954238625406
Panx3,decreased mean platelet volume,homozygote,-0.855184720683273
Opn3,decreased mean platelet volume,homozygote,-0.842563648312874
Hsp90aa1,abnormal cranium morphology,homozygote,0.310038262435292
Maf,decreased prepulse inhibition,heterozygote,-2.16918567963144
Trappc2l,decreased prepulse inhibition,homozygote,-1.06566184274925
Kcne1,decreased prepulse inhibition,homozygote,-8.33431721924106
Tdrd3,decreased anxiety-related response,homozygote,0.499828998735317
Primpol,decreased bone mineral content,homozygote,-1.2872237098191
Sacm1l,embryonic lethality prior to tooth bud stage,homozygote,1
Marchf6,decreased circulating triglyceride level,homozygote,-1.15589081764062
Lats1,decreased bone mineral content,homozygote,-1.88157259205819
Diaph3,abnormal cornea morphology,heterozygote,0.486587183308495
Cdc37l1,hyperactivity,homozygote,1.85292812676401
Rap2b,abnormal coat appearance,homozygote,0.190062761506276
Mllt10,abnormal heart morphology,homozygote,1
Cyp19a1,decreased exploration in new environment,homozygote,-0.960316429087948
Ache,increased circulating serum albumin level,heterozygote,0.182516777050601
Eif2ak2,increased circulating serum albumin level,homozygote,1.39441890519904
Srsf9,increased grip strength,homozygote,0.593791007199289
Ngfr,abnormal retina morphology,heterozygote,0.546022353714661
Dap,abnormal cornea morphology,homozygote,0.426861265988849
Stim2,increased startle reflex,heterozygote,1.36126917682941
Ralgps1,increased startle reflex,homozygote,0.942418254916085
Ddias,hypoactivity,homozygote,-0.48145843391587
Kdelr2,cleft palate,homozygote,1
Rhbdl3,tremors,heterozygote,0.238339289072785
Lss,increased erythrocyte cell number,heterozygote,0.384463424264737
Zgpat,increased fasting circulating glucose level,homozygote,1.41031848616567
Nemp1,increased spleen weight,homozygote,1.49217162149963
Olfr1006,small heart,homozygote,1
Ube3a,decreased bone mineral content,homozygote,-1.07521877656236
Gata2,abnormal auditory brainstem response,heterozygote,0.962765957446808
Ing4,decreased lymphocyte cell number,homozygote,-1.33625572017534
Cdh7,increased thigmotaxis,homozygote,-0.842026178317801
Rab34,cleft palate,homozygote,1
Kcna10,embryonic lethality prior to tooth bud stage,homozygote,1
Lcp2,increased anxiety-related response,heterozygote,-0.630912753269914
Abat,increased thigmotaxis,heterozygote,0.591964058164657
Slc25a13,abnormal auditory brainstem response,homozygote,0.910858995137763
Nexmif,hyperactivity,hemizygote,4.90944772889999
Thra,decreased startle reflex,heterozygote,-1.57845181338775
Sbno1,"preweaning lethality, complete penetrance",homozygote,1
Tmprss6,short tibia,homozygote,-5.49156507573483
Pmch,increased lean body mass,homozygote,-0.310708482451547
Amelx,abnormal tooth morphology,hemizygote,1
Dym,decreased circulating glucose level,homozygote,-0.330019941484176
Clptm1l,abnormal bone structure,homozygote,-0.649432202239
Eef1b2,abnormal bone structure,heterozygote,1.38536989039035
Zfp830,abnormal gait,heterozygote,0.203196866437848
Tmprss6,abnormal coat/hair pigmentation,homozygote,0.4375
Kif28,increased grip strength,heterozygote,1.53516488831598
Pramel12,abnormal pancreas morphology,homozygote,1
Alg10b,embryonic growth retardation,homozygote,1
Tmem181a,increased circulating HDL cholesterol level,homozygote,-0.0310855719756225
Nr6a1,embryonic growth retardation,homozygote,1
Cyb561,decreased circulating serum albumin level,homozygote,-1.70030430601971
Cd19,increased monocyte cell number,homozygote,1.21746425053127
Smarcc2,decreased thigmotaxis,heterozygote,-1.27327319149346
Ube2z,decreased neutrophil cell number,heterozygote,-0.108691718234505
Tm9sf3,"preweaning lethality, complete penetrance",homozygote,1
Lamtor1,"preweaning lethality, complete penetrance",homozygote,1
Slc7a8,decreased prepulse inhibition,homozygote,-1.47175908686316
Vrk1,"preweaning lethality, complete penetrance",homozygote,1
Faf2,"preweaning lethality, complete penetrance",homozygote,1
Tnni2,"preweaning lethality, complete penetrance",homozygote,1
Usp21,decreased circulating insulin level,homozygote,-0.456819668874187
Faf2,abnormal visceral yolk sac morphology,homozygote,1
Cbln3,shortened RR interval,heterozygote,-0.872243282615343
Plaat3,decreased freezing behavior,homozygote,-1.15951991614365
Mgst2,enlarged cecum,homozygote,1
Foxo4,decreased prepulse inhibition,hemizygote,-0.783512075040226
Hhatl,increased body length,heterozygote,0.80891218338249
Afdn,abnormal lymph node morphology,heterozygote,1
Spred1,abnormal mandible morphology,homozygote,0.19047619047619
Dnase1l2,abnormal eye morphology,homozygote,1
Cyp17a1,increased circulating cholesterol level,homozygote,2.25894013021295
Gnl1,thrombocytopenia,homozygote,-2.89753365882325
Fam124b,decreased thigmotaxis,homozygote,1.16716159398133
Rimklb,hyperactivity,homozygote,1.67024827584151
Ncald,hyperactivity,homozygote,2.09440309766885
Naa16,hyperactivity,homozygote,1.358460084438
Krt72,abnormal skin morphology,homozygote,1
Atl2,increased lymphocyte cell number,heterozygote,-0.0333849463279429
Ptpra,increased startle reflex,homozygote,1.36892249026042
Npm3,abnormal rod electrophysiology,homozygote,-0.851059727341592
Appbp2,abnormal snout morphology,heterozygote,0.185146443514644
Fuz,hemorrhage,homozygote,1
Bbx,decreased body weight,homozygote,-0.895789242157408
Hdgfl1,"preweaning lethality, complete penetrance",homozygote,1
Pfn1,decreased body weight,heterozygote,-2.81470532651828
Slc23a4,decreased body weight,homozygote,-0.756125589060164
Gart,"preweaning lethality, complete penetrance",homozygote,1
Mapk13,increased circulating creatinine level,homozygote,2.14148726152534
Eftud2,decreased exploration in new environment,heterozygote,-1.07244128693116
Tmem203,abnormal behavior,homozygote,-0.647579329393634
Emc8,abnormal behavior,heterozygote,-0.954033654705517
Pdik1l,decreased vertical activity,homozygote,-0.618213693828733
AW549877,increased body temperature,homozygote,1.03714663752242
Gkap1,decreased total retina thickness,homozygote,-1.84288629334229
Rac1,microphthalmia,heterozygote,1
Usp11,decreased circulating amylase level,hemizygote,-0.232932043385994
Ifngr1,abnormal eye morphology,homozygote,1
Tnfrsf18,abnormal eye morphology,homozygote,1
Kank1,decreased total retina thickness,homozygote,-0.861236281795105
Trim3,decreased total retina thickness,homozygote,-2.3739549920087
Svep1,edema,homozygote,1
Prkd1,increased circulating amylase level,heterozygote,0.267734553801071
Gdap2,decreased circulating amylase level,homozygote,-0.634606945208713
Scin,abnormal eye morphology,homozygote,1
Sik3,abnormal vertebrae morphology,homozygote,0.958488018899764
Ube3a,hyperactivity,homozygote,-1.17169976318124
Myt1l,increased circulating iron level,homozygote,0.510627248608396
Tbx10,decreased circulating aspartate transaminase level,homozygote,-0.613103171315298
Dact2,increased mean corpuscular volume,homozygote,3.84126200396252
Tmem51,increased spleen weight,homozygote,0.612297494867466
Clpp,tremors,homozygote,0.264844066423653
Pttg1,small testis,homozygote,1
Mfsd1,small testis,homozygote,1
Atrn,increased bone mineral content,homozygote,1.01988232343796
Gramd1b,unresponsive to tactile stimuli,homozygote,1
Fmnl2,increased anxiety-related response,homozygote,-0.904046460788629
Baz2b,decreased fasting circulating glucose level,homozygote,-0.678536414860214
Mmd,increased lean body mass,homozygote,2.31783010984308
Bscl2,decreased total retina thickness,homozygote,-2.67327848801617
Adipor1,decreased total retina thickness,homozygote,-9.14672140350821
Bud23,increased lean body mass,heterozygote,0.697326698554184
Glyr1,increased prepulse inhibition,homozygote,1.07547335940218
Rasal2,abnormal hair growth,homozygote,0.25289590927501
Ebf1,abnormal liver morphology,heterozygote,1
Kcnf1,hyperactivity,homozygote,-0.9495498882223
Rsf1,cardiovascular system phenotype,heterozygote,-0.527159014012888
Cstdc1,decreased circulating potassium level,homozygote,-0.811637467250643
Havcr2,hyperactivity,homozygote,0.383987747978211
Krt27,lordosis,homozygote,0.282612079701121
Abhd17b,mydriasis,homozygote,0.352941176470588
Aste1,decreased bone mineral density,homozygote,-0.604465337336648
Mmachc,abnormal epididymis morphology,heterozygote,1
Sorl1,decreased startle reflex,homozygote,-0.891009643072373
Acbd3,"preweaning lethality, complete penetrance",homozygote,1
Dnd1,decreased lean body mass,homozygote,-0.902116263336166
Krt28,abnormal lymph node morphology,homozygote,1
Rbm22,decreased mean corpuscular volume,heterozygote,-1.93967602366421
Mex3b,abnormal kidney morphology,homozygote,1
Miga1,hyperactivity,homozygote,-0.484836292015422
Fgd3,decreased lymphocyte cell number,homozygote,-1.36524756287708
Aif1,decreased circulating insulin level,homozygote,-0.407788851526959
Fundc1,increased blood urea nitrogen level,homozygote,0.9274697837023
Zc2hc1c,impaired cued conditioning behavior,homozygote,-0.674258099225808
Stard3nl,increased lean body mass,homozygote,0.518607098986797
Mettl3,embryonic lethality prior to organogenesis,homozygote,1
Dctn4,decreased mean corpuscular hemoglobin,heterozygote,-1.79310913305951
Ifng,embryonic lethality prior to organogenesis,homozygote,1
Dusp12,increased exploration in new environment,heterozygote,-0.416027450431119
Krt35,abnormal coat/hair pigmentation,homozygote,0.291908713692946
Cnnm2,hyperactivity,heterozygote,0.970466021424778
Slc29a1,short tibia,homozygote,-2.60432943799766
Hcrt,hypoactivity,homozygote,-1.26838703122185
Capn12,abnormal lens morphology,homozygote,-1.0073572767697
Ap4e1,decreased total body fat amount,homozygote,-1.15039633349648
Slc7a11,decreased total body fat amount,homozygote,-1.04244541765127
Ssbp2,increased startle reflex,homozygote,1.83258726231902
Hmbox1,impaired contextual conditioning behavior,homozygote,-0.53913772812871
AU021092,hyperactivity,heterozygote,2.60484056428087
Maged1,hypoactivity,homozygote,-2.31637491038541
Ptprm,decreased body weight,homozygote,-0.427207943320649
Prkab1,impaired glucose tolerance,homozygote,0.807822584508008
Ppp1r9b,abnormal sleep behavior,homozygote,-0.980598276630455
Kcnj11,impaired glucose tolerance,homozygote,3.38871587083257
Jade2,increased circulating calcium level,homozygote,2.54787273021673
Zfp207,decreased circulating creatinine level,heterozygote,-0.80831552278961
1700016K19Rik,abnormal sleep behavior,homozygote,-0.537748867882604
Camkv,abnormal uterus morphology,homozygote,1
Foxj3,increased heart rate variability,heterozygote,2.36733682300806
Tulp4,abnormal uterus morphology,heterozygote,1
Dnajc15,abnormal spleen morphology,homozygote,1
Antkmt,abnormal uterus morphology,homozygote,1
Atpif1,decreased circulating alkaline phosphatase level,homozygote,-1.07528065464341
Psg22,increased circulating fructosamine level,homozygote,1.18049033231596
Fbxo11,hyperactivity,heterozygote,-1.6295897150901
Pitx3,increased exploration in new environment,homozygote,-0.890216951826161
Nisch,abnormal spine curvature,homozygote,0.399242424242424
Stx8,increased circulating alkaline phosphatase level,homozygote,1.59757611804446
Gpx5,decreased eosinophil cell number,homozygote,-0.794579930579926
Ehmt1,hypoactivity,heterozygote,-1.62412606760672
Zfp715,increased circulating alkaline phosphatase level,homozygote,2.32711463138798
Arpc2,vertebral fusion,heterozygote,0.617397504456328
Gpr65,enlarged epididymis,homozygote,1
Bbx,decreased body weight,homozygote,-0.839901911740117
Creb3,enlarged epididymis,heterozygote,1
Kdm8,embryonic lethality prior to tooth bud stage,homozygote,1
Becn1,increased memory-marker CD4-positive NK T cell number,heterozygote,1.32852235676701
Lmbrd1,decreased startle reflex,heterozygote,-0.65394961280373
Camk1,decreased prepulse inhibition,homozygote,-1.48660659835866
Dnase1l3,small liver,homozygote,1
Tnfaip8l1,abnormal liver morphology,homozygote,1
Gprc5b,abnormal liver morphology,homozygote,1
Irgm2,decreased thigmotaxis,homozygote,-1.5965175521365
Ramp1,decreased grip strength,homozygote,-1.82689861525719
Aspm,increased circulating HDL cholesterol level,homozygote,0.499359783060737
Bbs5,decreased grip strength,homozygote,-1.75805155299331
Btbd2,decreased bone mineral content,homozygote,-2.59880659408012
Abcg8,decreased mean corpuscular hemoglobin concentration,homozygote,-1.61692218173735
Hibch,"preweaning lethality, complete penetrance",homozygote,1
Atp6v0a1,"preweaning lethality, complete penetrance",homozygote,1
Naa25,"preweaning lethality, complete penetrance",homozygote,1
Rab2a,"preweaning lethality, complete penetrance",homozygote,1
